TradeID,Date,Stock,Sector,Industry,Signal,Reason,Confidence,EntryPrice,CurrentPrice,Highest,Lowest,EMA20,EMA50,EMA200,RSI,MACD,ADX,ATR,VolumeRatio,RelativeStrength,MomentumIndicators,VolatilityIndicator,VolumeIndicators,BreakoutIndicators,IchimokuIndicators,PatternIndicators,Breakout,Pullback,score,probability,confidence,ranking,SELL score 00.00,SELL Confidence 00.00,SELL Passed 0/0,SELL  probability  %,BUT score 00.00,BUT Confidence 00.00,BUT Passed 0/0,BUT  probability  %,portfolio_allowed,latest_close,market_regime,Decision=NO_TRADE/TRADE,Grade=ACCEPT/REJECT,Rank=0.00,Confidence=0.00,PositionSize,PositionRULE,StopLoss,Target1,Target2,RiskReward,ExpectedHoldDays,HoldingDays,Return,MaxProfit,MaxDrawdown,TechnicalScore,FundamentalScore,NewsScore,OverallScore,Status,ExitReason,ExitDate,AIComment,AIVersion,ANALYSIS REPORT,LEARNIG,OPTIMER,BACKTESET,BuyTier1Passed,BuyTier1Detail,BuyTier2Score,BuyTier3Score,BuyOverallScore,BuyThreshold,SellTier1Passed,SellTier1Detail,SellTier2Score,SellTier3Score,SellOverallScore,SellThreshold,Tier4Block
11,2026-07-23,AARTIIND.NS,Basic Materials,Specialty Chemicals,BUY,"BUY engine validation passed (combined score 72.2). | SELL engine validation failed (combined score 35.5, need 65). | BUY Strength : 77.14 | SELL Strength : 37.36 | BUY engine selected. | Trade Grade : B | Decision Quality : 74.00 |  | ========== AI DECISION ========== | Final Action : BUY | AI selected BUY after evaluating all engines. |  | BUY Explanation: | Bullish EMA alignment. | Bullish SMA alignment. | Price above VWAP. | Supertrend is bullish. | Price above Ichimoku Cloud. | Bullish mark",70.85,478.2,478.2,523.1,338.05,484.8,475.58,441.53,45.4,5.81,20.38,16.62,0.57,0.99,RSI:45.4 STOCH:33.06 ADX:20.38,ATR:16.62,CMF:0.04 MFI:73.44 VolRatio:0.57,NO,BULL,NONE,NO,NO,68.21,86.07,70.85,77.14,42.54,31.11,13 of 39,32.17,68.21,60.71,21 of 39,86.07,True,478.2,BULL,BUY,ACCEPT,77.14,70.85,10,OK,444.96,511.44,536.37,1.0,10,,,,,65.0,58.07,100.0,68.21,WATCH,,,Trade Grade : B,v1.0,,,,,True,ema_alignment=True; market_trend=True; sma_alignment=True,45.45,73.19,60.71,58.0,False,ema_alignment=False; market_trend=False; sma_alignment=False,36.36,26.81,31.11,58.0,
12,2026-07-23,AAVAS.NS,Financial Services,Mortgage Finance,NO_TRADE,"BUY engine validation failed (combined score 56.3, need 65). | SELL engine validation failed (combined score 68.2, need 65). | BUY Strength : 59.54 | SELL Strength : 76.00 | Neither BUY nor SELL satisfied minimum requirements. | Trade Grade : REJECT | Decision Quality : 62.93 |  | ========== AI DECISION ========== | Final Action : NO_TRADE | AI rejected the trade due to insufficient conviction. |  | BUY Score : 55.55 | SELL Score : 67.20 | BUY Probability : 63.53% | SELL Probability : 84.81% | R",49.86,1444.0,1444.0,1921.1,1060.4,1481.2,1437.55,1456.14,40.63,16.22,20.54,44.19,5.38,0.96,RSI:40.63 STOCH:15.85 ADX:20.54,ATR:44.19,CMF:-0.1 MFI:35.59 VolRatio:5.38,NO,BULL,BEARISH_ENGULFING,NO,NO,67.2,84.81,49.86,76.0,67.2,49.86,24 of 39,84.81,55.55,48.78,10 of 39,63.53,False,1444.0,SIDEWAYS,NO_TRADE,REJECT,76.0,49.86,0,Decision engine rejected trade.,1355.62,1532.38,1598.66,1.0,0,,,,,70.0,57.0,100.0,67.2,,,,Trade Grade : REJECT,v1.0,,,,,False,ema_alignment=False; market_trend=False; sma_alignment=False,24.24,68.85,48.78,58.0,False,ema_alignment=False; market_trend=False; sma_alignment=False,72.73,31.15,49.86,58.0,Decision engine rejected trade.
13,2026-07-23,ABBOTINDIA.NS,Healthcare,Drug Manufacturers - Specialty & Generic,NO_TRADE,"BUY engine validation failed (combined score 71.0, need 65). | SELL engine validation failed (combined score 41.9, need 65). | BUY Strength : 73.65 | SELL Strength : 44.30 | Neither BUY nor SELL satisfied minimum requirements. | Trade Grade : REJECT | Decision Quality : 69.28 |  | ========== AI DECISION ========== | Final Action : NO_TRADE | AI rejected the trade due to insufficient conviction. |  | BUY Score : 65.22 | SELL Score : 46.72 | BUY Probability : 82.08% | SELL Probability : 41.87% | R",64.9,28900.0,28900.0,35310.0,25150.0,27308.87,26812.8,27901.34,86.04,628.55,40.92,580.0,1.57,1.08,RSI:86.04 STOCH:98.8 ADX:40.92,ATR:580.0,CMF:0.37 MFI:97.57 VolRatio:1.57,YES,BULL,NONE,YES,NO,65.22,82.08,64.9,73.65,46.72,36.47,7 of 39,41.87,65.22,64.9,27 of 39,82.08,False,28900.0,SIDEWAYS,NO_TRADE,REJECT,73.65,64.9,0,Decision engine rejected trade.,27740.0,30060.0,30930.0,1.0,0,,,,,25.0,51.34,0.0,65.22,,,,Trade Grade : REJECT,v1.0,,,,,False,ema_alignment=False; market_trend=False; sma_alignment=False,81.82,51.05,64.9,58.0,False,ema_alignment=False; market_trend=False; sma_alignment=False,21.21,48.95,36.47,58.0,Decision engine rejected trade.
14,2026-07-23,ACE.NS,Industrials,Farm & Heavy Construction Machinery,NO_TRADE,"BUY engine validation failed (combined score 68.3, need 65). | SELL engine validation failed (combined score 55.5, need 65). | BUY Strength : 74.54 | SELL Strength : 62.39 | Neither BUY nor SELL satisfied minimum requirements. | Trade Grade : REJECT | Decision Quality : 64.20 |  | ========== AI DECISION ========== | Final Action : NO_TRADE | AI rejected the trade due to insufficient conviction. |  | BUY Score : 65.95 | SELL Score : 57.30 | BUY Probability : 83.13% | SELL Probability : 67.48% | R",53.87,979.0,979.0,1170.0,745.1,988.74,959.02,952.79,47.91,12.71,20.63,36.39,1.23,0.98,RSI:47.91 STOCH:17.1 ADX:20.63,ATR:36.39,CMF:-0.23 MFI:76.6 VolRatio:1.23,NO,BULL,NONE,NO,NO,65.95,83.13,53.87,74.54,57.3,39.31,19 of 39,67.48,65.95,53.87,16 of 39,83.13,False,979.0,BULL,NO_TRADE,REJECT,74.54,53.87,0,Decision engine rejected trade.,906.22,1051.78,1106.37,1.0,0,,,,,45.0,58.0,100.0,65.95,,,,Trade Grade : REJECT,v1.0,,,,,True,ema_alignment=True; market_trend=True; sma_alignment=True,30.3,73.15,53.87,58.0,False,ema_alignment=False; market_trend=False; sma_alignment=False,54.55,26.85,39.31,58.0,Decision engine rejected trade.
15,2026-07-23,ACUTAAS.NS,Basic Materials,Specialty Chemicals,NO_TRADE,"BUY engine validation failed (combined score 57.8, need 65). | SELL engine validation failed (combined score 43.7, need 65). | BUY Strength : 61.70 | SELL Strength : 43.37 | Neither BUY nor SELL satisfied minimum requirements. | Trade Grade : REJECT | Decision Quality : 55.20 |  | ========== AI DECISION ========== | Final Action : NO_TRADE | AI rejected the trade due to insufficient conviction. |  | BUY Score : 56.87 | SELL Score : 46.18 | BUY Probability : 66.53% | SELL Probability : 40.56% | R",48.71,3459.1,3459.1,3740.0,1125.0,3498.19,3259.83,2466.74,38.15,98.66,24.03,136.94,1.0,0.98,RSI:38.15 STOCH:28.34 ADX:24.03,ATR:136.94,CMF:0.19 MFI:45.31 VolRatio:1.0,NO,BULL,NONE,NO,NO,56.87,66.53,48.71,61.7,46.18,44.47,16 of 39,40.56,56.87,48.71,17 of 39,66.53,False,3459.1,BULL,NO_TRADE,REJECT,61.7,48.71,0,Decision engine rejected trade.,3185.22,3732.98,3938.39,1.0,0,,,,,30.0,51.24,0.0,56.87,,,,Trade Grade : REJECT,v1.0,,,,,True,ema_alignment=True; market_trend=True; sma_alignment=True,39.39,56.33,48.71,58.0,False,ema_alignment=False; market_trend=False; sma_alignment=False,45.45,43.67,44.47,58.0,Decision engine rejected trade.
16,2026-07-23,ADANIENSOL.NS,Utilities,Utilities - Independent Power Producers,BUY,"BUY engine validation passed (combined score 79.4). | SELL engine validation failed (combined score 41.4, need 65). | BUY Strength : 84.09 | SELL Strength : 46.16 | BUY engine selected. | Trade Grade : B+ | Decision Quality : 81.12 |  | ========== AI DECISION ========== | Final Action : BUY | AI selected BUY after evaluating all engines. |  | BUY Explanation: | Bullish EMA alignment. | Bullish SMA alignment. | Price above EMA20. | Price above VWAP. | Supertrend is bullish. | Price above Ichimoku",78.14,1683.8,1683.8,1789.0,744.9,1646.15,1538.98,1233.17,66.52,57.51,64.44,60.56,1.23,1.03,RSI:66.52 STOCH:51.74 ADX:64.44,ATR:60.56,CMF:0.0 MFI:75.74 VolRatio:1.23,NO,BULL,NONE,NO,NO,75.45,92.72,78.14,84.09,47.8,30.21,10 of 39,44.52,75.45,68.42,29 of 39,92.72,True,1683.8,BULL,BUY,ACCEPT,84.09,78.14,3,OK,1562.68,1804.92,1895.76,1.0,15,,-0.6109510086455279,0.0,0.6109510086455279,85.0,43.0,100.0,75.45,CLOSED,HARD RISK EXIT: Risk engine flagged this symbol as unsafe.,2026-07-23,Trade Grade : B+,v1.0,,,,,True,ema_alignment=True; market_trend=True; sma_alignment=True,72.73,64.9,68.42,58.0,False,ema_alignment=False; market_trend=False; sma_alignment=False,24.24,35.1,30.21,58.0,
17,2026-07-23,ADANIENT.NS,Energy,Thermal Coal,NO_TRADE,"BUY engine validation failed (combined score 63.5, need 65). | SELL engine validation failed (combined score 49.2, need 65). | BUY Strength : 67.87 | SELL Strength : 53.23 | Neither BUY nor SELL satisfied minimum requirements. | Trade Grade : REJECT | Decision Quality : 60.67 |  | ========== AI DECISION ========== | Final Action : NO_TRADE | AI rejected the trade due to insufficient conviction. |  | BUY Score : 60.90 | SELL Score : 51.85 | BUY Probability : 74.84% | SELL Probability : 54.61% | R",53.46,3010.0,3010.0,3245.0,1753.0,3108.36,2954.57,2574.92,31.68,43.12,15.19,77.72,0.88,0.96,RSI:31.68 STOCH:3.57 ADX:15.19,ATR:77.72,CMF:0.01 MFI:48.0 VolRatio:0.88,NO,BULL,NONE,NO,NO,60.9,74.84,53.46,67.87,51.85,39.72,17 of 39,54.61,60.9,53.46,17 of 39,74.84,False,3010.0,BULL,NO_TRADE,REJECT,67.87,53.46,0,Decision engine rejected trade.,2854.56,3165.44,3282.02,1.0,0,,nan,0.0,0.0,30.0,47.64,100.0,60.9,CLOSED,HARD RISK EXIT: Risk engine flagged this symbol as unsafe.,2026-07-16,Trade Grade : REJECT,v1.0,,,,,True,ema_alignment=True; market_trend=True; sma_alignment=True,36.36,67.45,53.46,58.0,False,ema_alignment=False; market_trend=False; sma_alignment=False,48.48,32.55,39.72,58.0,Decision engine rejected trade.
18,2026-07-23,ADANIGREEN.NS,Utilities,Utilities - Renewable,NO_TRADE,"BUY engine validation failed (combined score 59.9, need 65). | SELL engine validation failed (combined score 68.3, need 65). | BUY Strength : 66.48 | SELL Strength : 74.96 | Neither BUY nor SELL satisfied minimum requirements. | Trade Grade : REJECT | Decision Quality : 63.84 |  | ========== AI DECISION ========== | Final Action : NO_TRADE | AI rejected the trade due to insufficient conviction. |  | BUY Score : 59.95 | SELL Score : 66.30 | BUY Probability : 73.01% | SELL Probability : 83.62% | R",52.73,1379.9,1379.9,1631.5,765.0,1508.61,1453.28,1212.3,31.17,-0.25,17.97,60.47,2.71,0.91,RSI:31.17 STOCH:3.04 ADX:17.97,ATR:60.47,CMF:-0.22 MFI:33.77 VolRatio:2.71,NO,NEUTRAL,NONE,NO,NO,66.3,83.62,52.73,74.96,66.3,52.73,24 of 39,83.62,59.95,44.54,11 of 39,73.01,False,1379.9,SIDEWAYS,NO_TRADE,REJECT,74.96,52.73,0,Decision engine rejected trade.,1258.96,1500.84,1591.55,1.0,0,,,,,55.0,43.0,100.0,66.3,,,,Trade Grade : REJECT,v1.0,,,,,True,ema_alignment=True; market_trend=False; sma_alignment=True,24.24,61.15,44.54,58.0,False,ema_alignment=False; market_trend=False; sma_alignment=False,69.7,38.85,52.73,58.0,Decision engine rejected trade.
19,2026-07-23,ADANIPORTS.NS,Industrials,Marine Shipping,NO_TRADE,"BUY engine validation failed (combined score 63.9, need 65). | SELL engine validation failed (combined score 48.4, need 65). | BUY Strength : 67.61 | SELL Strength : 53.55 | Neither BUY nor SELL satisfied minimum requirements. | Trade Grade : REJECT | Decision Quality : 61.44 |  | ========== AI DECISION ========== | Final Action : NO_TRADE | AI rejected the trade due to insufficient conviction. |  | BUY Score : 60.72 | SELL Score : 52.03 | BUY Probability : 74.50% | SELL Probability : 55.06% | R",55.28,1819.4,1819.4,1891.1,1290.5,1826.04,1786.87,1612.97,35.12,8.32,15.2,34.11,0.91,1.0,RSI:35.12 STOCH:33.55 ADX:15.2,ATR:34.11,CMF:-0.16 MFI:52.37 VolRatio:0.91,NO,BULL,NONE,NO,NO,60.72,74.5,55.28,67.61,52.03,36.54,17 of 39,55.06,60.72,55.28,17 of 39,74.5,False,1819.4,BULL,NO_TRADE,REJECT,67.61,55.28,0,Decision engine rejected trade.,1751.18,1887.62,1938.79,1.0,0,,,,,35.0,58.16,100.0,60.72,,,,Trade Grade : REJECT,v1.0,,,,,True,ema_alignment=True; market_trend=True; sma_alignment=True,33.33,73.24,55.28,58.0,False,ema_alignment=False; market_trend=False; sma_alignment=False,48.48,26.76,36.54,58.0,Decision engine rejected trade.
20,2026-07-23,ADANIPOWER.NS,Utilities,Utilities - Independent Power Producers,NO_TRADE,"BUY engine validation failed (combined score 61.0, need 65). | SELL engine validation failed (combined score 62.7, need 65). | BUY Strength : 66.56 | SELL Strength : 69.08 | Neither BUY nor SELL satisfied minimum requirements. | Trade Grade : REJECT | Decision Quality : 58.55 |  | ========== AI DECISION ========== | Final Action : NO_TRADE | AI rejected the trade due to insufficient conviction. |  | BUY Score : 60.00 | SELL Score : 61.75 | BUY Probability : 73.11% | SELL Probability : 76.40% | R",48.02,212.23,212.23,254.2,110.45,219.77,218.4,183.03,39.85,-2.34,25.7,6.99,1.09,0.96,RSI:39.85 STOCH:5.43 ADX:25.7,ATR:6.99,CMF:-0.24 MFI:27.37 VolRatio:1.09,NO,NEUTRAL,NONE,NO,NO,61.75,76.4,48.02,69.08,61.75,47.89,21 of 39,76.4,60.0,48.02,11 of 39,73.11,False,212.23,SIDEWAYS,NO_TRADE,REJECT,69.08,48.02,0,Decision engine rejected trade.,198.25,226.21,236.69,1.0,0,,,,,50.0,50.0,100.0,61.75,,,,Trade Grade : REJECT,v1.0,,,,,False,ema_alignment=True; market_trend=False; sma_alignment=False,27.27,65.0,48.02,58.0,False,ema_alignment=False; market_trend=False; sma_alignment=False,63.64,35.0,47.89,58.0,Decision engine rejected trade.
21,2026-07-23,ATGL.NS,Utilities,Utilities - Regulated Gas,NO_TRADE,"BUY engine validation failed (combined score 50.2, need 65). | SELL engine validation failed (combined score 65.5, need 65). | BUY Strength : 54.56 | SELL Strength : 71.30 | Neither BUY nor SELL satisfied minimum requirements. | Trade Grade : REJECT | Decision Quality : 61.56 |  | ========== AI DECISION ========== | Final Action : NO_TRADE | AI rejected the trade due to insufficient conviction. |  | BUY Score : 52.62 | SELL Score : 63.38 | BUY Probability : 56.51% | SELL Probability : 79.22% | R",51.82,662.6,662.6,859.85,462.8,706.75,696.25,637.53,26.99,-6.82,20.41,22.77,0.81,0.93,RSI:26.99 STOCH:8.0 ADX:20.41,ATR:22.77,CMF:-0.24 MFI:43.96 VolRatio:0.81,NO,BEAR,NONE,NO,NO,63.38,79.22,51.82,71.3,63.38,51.82,21 of 39,79.22,52.62,40.0,10 of 39,56.51,False,662.6,SIDEWAYS,NO_TRADE,REJECT,71.3,51.82,0,Decision engine rejected trade.,617.06,708.14,742.3,1.0,0,,,,,50.0,32.5,100.0,63.38,,,,Trade Grade : REJECT,v1.0,,,,,True,ema_alignment=True; market_trend=False; sma_alignment=True,21.21,55.38,40.0,58.0,False,ema_alignment=False; market_trend=False; sma_alignment=False,60.61,44.62,51.82,58.0,Decision engine rejected trade.
22,2026-07-23,ABCAPITAL.NS,Financial Services,Financial Conglomerates,NO_TRADE,"BUY engine validation failed (combined score 69.6, need 65). | SELL engine validation failed (combined score 52.7, need 65). | BUY Strength : 75.85 | SELL Strength : 58.92 | Neither BUY nor SELL satisfied minimum requirements. | Trade Grade : REJECT | Decision Quality : 65.40 |  | ========== AI DECISION ========== | Final Action : NO_TRADE | AI rejected the trade due to insufficient conviction. |  | BUY Score : 67.07 | SELL Score : 55.18 | BUY Probability : 84.64% | SELL Probability : 62.67% | R",54.96,392.25,392.25,411.4,243.0,396.04,380.79,345.81,45.53,6.76,20.84,10.9,1.15,0.98,RSI:45.53 STOCH:30.11 ADX:20.84,ATR:10.9,CMF:-0.06 MFI:30.39 VolRatio:1.15,NO,BULL,NONE,NO,NO,67.07,84.64,54.96,75.85,55.18,38.22,18 of 39,62.67,67.07,54.96,17 of 39,84.64,False,392.25,BULL,NO_TRADE,REJECT,75.85,54.96,0,Decision engine rejected trade.,370.45,414.05,430.4,1.0,0,,,,,40.0,57.11,100.0,67.07,,,,Trade Grade : REJECT,v1.0,,,,,True,ema_alignment=True; market_trend=True; sma_alignment=True,33.33,72.66,54.96,58.0,False,ema_alignment=False; market_trend=False; sma_alignment=False,51.52,27.34,38.22,58.0,Decision engine rejected trade.
23,2026-07-23,ABFRL.NS,Consumer Cyclical,Apparel Manufacturing,NO_TRADE,"BUY engine validation failed (combined score 33.0, need 65). | SELL engine validation failed (combined score 70.9, need 65). | BUY Strength : 30.05 | SELL Strength : 78.39 | Neither BUY nor SELL satisfied minimum requirements. | Trade Grade : REJECT | Decision Quality : 65.91 |  | ========== AI DECISION ========== | Final Action : NO_TRADE | AI rejected the trade due to insufficient conviction. |  | BUY Score : 37.62 | SELL Score : 69.38 | BUY Probability : 22.48% | SELL Probability : 87.41% | R",53.43,56.03,56.03,94.95,53.51,58.82,60.38,66.57,22.62,-1.07,14.58,1.72,0.42,0.95,RSI:22.62 STOCH:1.71 ADX:14.58,ATR:1.72,CMF:-0.18 MFI:26.8 VolRatio:0.42,NO,BEAR,NONE,NO,NO,69.38,87.41,53.43,78.39,69.38,53.43,26 of 39,87.41,37.62,39.75,6 of 39,22.48,False,56.03,BEAR,NO_TRADE,REJECT,78.39,53.43,0,Decision engine rejected trade.,52.59,59.47,62.05,1.0,0,,,,,85.0,47.5,100.0,69.38,,,,Trade Grade : REJECT,v1.0,,,,,False,ema_alignment=False; market_trend=False; sma_alignment=False,15.15,59.88,39.75,58.0,True,ema_alignment=True; market_trend=True; sma_alignment=True,69.7,40.12,53.43,58.0,Decision engine rejected trade.
24,2026-07-23,ABLBL.NS,Consumer Cyclical,Apparel Retail,SELL,"BUY engine validation failed (combined score 23.4, need 65). | SELL engine validation passed (combined score 70.9). | BUY Strength : 20.30 | SELL Strength : 73.84 | SELL engine selected. | Trade Grade : B | Decision Quality : 72.60 |  | ========== AI DECISION ========== | Final Action : SELL | AI selected SELL after evaluating all engines. |  | SELL Explanation: | Bearish EMA alignment. | Bearish SMA alignment. | Price below EMA20. | Price below VWAP. | Supertrend is bearish. | Price below Ichim",71.35,93.81,93.81,154.04,87.91,96.29,98.38,111.15,36.71,-1.08,14.05,2.32,0.48,0.98,RSI:36.71 STOCH:8.78 ADX:14.05,ATR:2.32,CMF:-0.28 MFI:45.29 VolRatio:0.48,NO,BEAR,NONE,NO,NO,65.37,82.3,71.35,73.84,65.37,64.05,28 of 39,82.3,29.35,30.5,4 of 39,11.25,False,93.81,BEAR,SELL,REJECT,73.84,71.35,0,Insufficient historical candles.,98.45,89.17,85.69,1.0,10,,,,,85.0,51.13,0.0,65.37,WATCH,,,Trade Grade : B,v1.0,,,,,False,ema_alignment=False; market_trend=False; sma_alignment=False,12.12,45.53,30.5,58.0,True,ema_alignment=True; market_trend=True; sma_alignment=True,75.76,54.47,64.05,58.0,Insufficient historical candles.
25,2026-07-23,ABREL.NS,Real Estate,Real Estate Services,NO_TRADE,"BUY engine validation failed (combined score 56.1, need 65). | SELL engine validation failed (combined score 54.3, need 65). | BUY Strength : 56.59 | SELL Strength : 60.61 | Neither BUY nor SELL satisfied minimum requirements. | Trade Grade : REJECT | Decision Quality : 57.80 |  | ========== AI DECISION ========== | Final Action : NO_TRADE | AI rejected the trade due to insufficient conviction. |  | BUY Score : 53.80 | SELL Score : 56.20 | BUY Probability : 59.39% | SELL Probability : 65.02% | R",55.0,1408.6,1408.6,2153.8,1080.1,1400.28,1359.68,1463.43,47.45,33.45,32.33,47.9,0.48,1.0,RSI:47.45 STOCH:54.32 ADX:32.33,ATR:47.9,CMF:0.15 MFI:55.02 VolRatio:0.48,NO,BULL,NONE,NO,YES,56.2,65.02,55.0,60.61,56.2,39.55,13 of 39,65.02,53.8,55.0,18 of 39,59.39,False,1408.6,SIDEWAYS,NO_TRADE,REJECT,60.61,55.0,0,Decision engine rejected trade.,1312.8,1504.4,1576.25,1.0,0,,,,,40.0,37.0,100.0,56.2,,,,Trade Grade : REJECT,v1.0,,,,,False,ema_alignment=False; market_trend=False; sma_alignment=False,51.52,57.85,55.0,58.0,False,ema_alignment=False; market_trend=False; sma_alignment=False,36.36,42.15,39.55,58.0,Decision engine rejected trade.
26,2026-07-23,ABSLAMC.NS,Financial Services,Asset Management,NO_TRADE,"BUY engine validation failed (combined score 61.5, need 65). | SELL engine validation failed (combined score 63.0, need 65). | BUY Strength : 67.29 | SELL Strength : 70.12 | Neither BUY nor SELL satisfied minimum requirements. | Trade Grade : REJECT | Decision Quality : 59.07 |  | ========== AI DECISION ========== | Final Action : NO_TRADE | AI rejected the trade due to insufficient conviction. |  | BUY Score : 60.50 | SELL Score : 62.50 | BUY Probability : 74.08% | SELL Probability : 77.73% | R",48.02,986.0,986.0,1224.9,708.0,1107.22,1095.06,975.12,21.61,-19.63,26.38,42.23,1.22,0.87,RSI:21.61 STOCH:5.78 ADX:26.38,ATR:42.23,CMF:-0.04 MFI:19.94 VolRatio:1.22,NO,BEAR,NONE,NO,NO,62.5,77.73,48.02,70.12,62.5,46.52,20 of 39,77.73,60.5,48.02,12 of 39,74.08,False,986.0,SIDEWAYS,NO_TRADE,REJECT,70.12,48.02,0,Decision engine rejected trade.,901.54,1070.46,1133.81,1.0,0,,,,,50.0,50.0,100.0,62.5,,,,Trade Grade : REJECT,v1.0,,,,,True,ema_alignment=True; market_trend=False; sma_alignment=True,27.27,65.0,48.02,58.0,False,ema_alignment=False; market_trend=False; sma_alignment=False,60.61,35.0,46.52,58.0,Decision engine rejected trade.
27,2026-07-23,CPPLUS.NS,Industrials,Building Products & Equipment,NO_TRADE,"BUY engine validation failed (combined score 56.9, need 65). | SELL engine validation failed (combined score 44.2, need 65). | BUY Strength : 62.15 | SELL Strength : 42.89 | Neither BUY nor SELL satisfied minimum requirements. | Trade Grade : REJECT | Decision Quality : 54.68 |  | ========== AI DECISION ========== | Final Action : NO_TRADE | AI rejected the trade due to insufficient conviction. |  | BUY Score : 57.15 | SELL Score : 45.90 | BUY Probability : 67.15% | SELL Probability : 39.89% | R",47.2,3446.3,3446.3,3866.0,1015.0,3558.92,3272.69,2299.65,48.05,65.9,20.68,144.95,0.83,0.96,RSI:48.05 STOCH:14.94 ADX:20.68,ATR:144.95,CMF:-0.14 MFI:46.53 VolRatio:0.83,NO,BULL,NONE,NO,NO,57.15,67.15,47.2,62.15,45.9,47.2,18 of 39,39.89,57.15,44.62,14 of 39,67.15,False,3446.3,BULL,NO_TRADE,REJECT,62.15,47.2,0,Decision engine rejected trade.,3156.4,3736.2,3953.62,1.0,0,,,,,30.0,51.25,0.0,57.15,,,,Trade Grade : REJECT,v1.0,,,,,True,ema_alignment=True; market_trend=True; sma_alignment=True,30.3,56.34,44.62,58.0,False,ema_alignment=False; market_trend=False; sma_alignment=False,51.52,43.66,47.2,58.0,Decision engine rejected trade.
28,2026-07-23,AEGISLOG.NS,Energy,Oil & Gas Refining & Marketing,BUY,"BUY engine validation passed (combined score 66.8). | SELL engine validation failed (combined score 35.9, need 65). | BUY Strength : 68.61 | SELL Strength : 41.09 | BUY engine selected. | Trade Grade : C | Decision Quality : 68.28 |  | ========== AI DECISION ========== | Final Action : BUY | AI selected BUY after evaluating all engines. |  | BUY Explanation: | Bullish EMA alignment. | Bullish SMA alignment. | Price above EMA20. | Price above VWAP. | Supertrend is bullish. | Price above Ichimoku ",67.95,1351.3,1351.3,1434.5,576.1,1251.97,1075.53,839.72,52.03,92.62,34.1,96.92,0.59,1.06,RSI:52.03 STOCH:69.2 ADX:34.1,ATR:96.92,CMF:0.39 MFI:65.68 VolRatio:0.59,NO,BULL,NONE,NO,NO,61.42,75.8,67.95,68.61,44.83,23.66,6 of 39,37.36,61.42,62.71,23 of 39,75.8,False,1351.3,BULL,BUY,REJECT,68.61,67.95,0,Insufficient historical candles.,1157.46,1545.14,1690.52,1.0,10,,,,,55.0,51.15,100.0,61.42,WATCH,,,Trade Grade : C,v1.0,,,,,True,ema_alignment=True; market_trend=True; sma_alignment=True,54.55,69.38,62.71,58.0,False,ema_alignment=False; market_trend=False; sma_alignment=False,15.15,30.62,23.66,58.0,Insufficient historical candles.
29,2026-07-23,AEGISVOPAK.NS,Energy,Oil & Gas Equipment & Services,BUY,"BUY engine validation passed (combined score 75.2). | SELL engine validation failed (combined score 45.5, need 65). | BUY Strength : 78.18 | SELL Strength : 53.63 | BUY engine selected. | Trade Grade : B | Decision Quality : 76.97 |  | ========== AI DECISION ========== | Final Action : BUY | AI selected BUY after evaluating all engines. |  | BUY Explanation: | Bullish EMA alignment. | Bullish SMA alignment. | Price above EMA20. | Price above VWAP. | Supertrend is bullish. | Price above Ichimoku ",75.76,295.66,295.66,311.49,158.0,268.74,243.51,231.79,68.0,16.32,64.85,20.64,1.32,1.11,RSI:68.0 STOCH:78.85 ADX:64.85,ATR:20.64,CMF:0.38 MFI:74.16 VolRatio:1.32,NO,BULL,NONE,NO,NO,69.17,87.18,75.76,78.18,52.08,26.39,8 of 39,55.18,69.17,68.15,27 of 39,87.18,False,295.66,BULL,BUY,REJECT,78.18,75.76,0,Insufficient historical candles.,254.38,336.94,367.9,1.0,10,,,,,70.0,51.12,100.0,69.17,WATCH,,,Trade Grade : B,v1.0,,,,,True,ema_alignment=True; market_trend=True; sma_alignment=True,66.67,69.37,68.15,58.0,False,ema_alignment=False; market_trend=False; sma_alignment=False,21.21,30.63,26.39,58.0,Insufficient historical candles.
30,2026-07-23,AFCONS.NS,Industrials,Engineering & Construction,NO_TRADE,"BUY engine validation failed (combined score 37.8, need 65). | SELL engine validation failed (combined score 75.1, need 65). | BUY Strength : 37.07 | SELL Strength : 82.52 | Neither BUY nor SELL satisfied minimum requirements. | Trade Grade : REJECT | Decision Quality : 70.08 |  | ========== AI DECISION ========== | Final Action : NO_TRADE | AI rejected the trade due to insufficient conviction. |  | BUY Score : 42.36 | SELL Score : 73.64 | BUY Probability : 31.78% | SELL Probability : 91.40% | R",57.65,289.95,289.95,479.4,265.8,301.43,310.01,342.34,29.08,-7.11,45.72,8.78,1.27,0.95,RSI:29.08 STOCH:23.75 ADX:45.72,ATR:8.78,CMF:0.09 MFI:80.59 VolRatio:1.27,NO,BEAR,NONE,NO,NO,73.64,91.4,57.65,82.52,73.64,57.65,26 of 39,91.4,42.36,39.62,10 of 39,31.78,False,289.95,BEAR,NO_TRADE,REJECT,82.52,57.65,0,Decision engine rejected trade.,272.39,307.51,320.68,1.0,0,,,,,80.0,29.05,100.0,73.64,,,,Trade Grade : REJECT,v1.0,,,,,False,ema_alignment=False; market_trend=False; sma_alignment=False,27.27,49.73,39.62,58.0,True,ema_alignment=True; market_trend=True; sma_alignment=True,66.67,50.27,57.65,58.0,Decision engine rejected trade.
